x_i          u_i       Analitic sol  f_i 
0.589141   0.408123    0.408123   0.276308 
0.589241   0.408025    0.408025   0.276031 
0.589341   0.407928    0.407928   0.275756 
0.589441   0.407831    0.407831   0.275480 
0.589541   0.407734    0.407734   0.275205 
0.589641   0.407636    0.407636   0.274930 
0.589741   0.407539    0.407539   0.274655 
0.589841   0.407442    0.407442   0.274380 
0.589941   0.407345    0.407345   0.274106 
0.590041   0.407247    0.407247   0.273832 
0.590141   0.407150    0.407150   0.273559 
0.590241   0.407053    0.407053   0.273285 
0.590341   0.406956    0.406956   0.273012 
0.590441   0.406858    0.406858   0.272739 
0.590541   0.406761    0.406761   0.272467 
0.590641   0.406664    0.406664   0.272194 
0.590741   0.406567    0.406567   0.271922 
0.590841   0.406469    0.406469   0.271650 
0.590941   0.406372    0.406372   0.271379 
0.591041   0.406275    0.406275   0.271108 
0.591141   0.406178    0.406178   0.270837 
0.591241   0.406080    0.406080   0.270566 
0.591341   0.405983    0.405983   0.270296 
0.591441   0.405886    0.405886   0.270026 
0.591541   0.405788    0.405788   0.269756 
0.591641   0.405691    0.405691   0.269486 
0.591741   0.405594    0.405594   0.269217 
0.591841   0.405497    0.405497   0.268948 
0.591941   0.405399    0.405399   0.268679 
0.592041   0.405302    0.405302   0.268410 
0.592141   0.405205    0.405205   0.268142 
0.592241   0.405107    0.405107   0.267874 
0.592341   0.405010    0.405010   0.267607 
0.592441   0.404913    0.404913   0.267339 
0.592541   0.404815    0.404815   0.267072 
0.592641   0.404718    0.404718   0.266805 
0.592741   0.404621    0.404621   0.266538 
0.592841   0.404523    0.404523   0.266272 
0.592941   0.404426    0.404426   0.266006 
0.593041   0.404329    0.404329   0.265740 
0.593141   0.404231    0.404231   0.265474 
0.593241   0.404134    0.404134   0.265209 
0.593341   0.404037    0.404037   0.264944 
0.593441   0.403939    0.403939   0.264679 
0.593541   0.403842    0.403842   0.264415 
0.593641   0.403745    0.403745   0.264151 
0.593741   0.403647    0.403647   0.263887 
0.593841   0.403550    0.403550   0.263623 
0.593941   0.403453    0.403453   0.263359 
0.594041   0.403355    0.403355   0.263096 
0.594141   0.403258    0.403258   0.262833 
0.594241   0.403161    0.403161   0.262571 
0.594341   0.403063    0.403063   0.262308 
0.594441   0.402966    0.402966   0.262046 
0.594541   0.402869    0.402869   0.261784 
0.594641   0.402771    0.402771   0.261522 
0.594741   0.402674    0.402674   0.261261 
0.594841   0.402576    0.402576   0.261000 
0.594941   0.402479    0.402479   0.260739 
0.595040   0.402382    0.402382   0.260479 
0.595140   0.402284    0.402284   0.260218 
0.595240   0.402187    0.402187   0.259958 
0.595340   0.402090    0.402090   0.259698 
0.595440   0.401992    0.401992   0.259439 
0.595540   0.401895    0.401895   0.259180 
0.595640   0.401797    0.401797   0.258921 
0.595740   0.401700    0.401700   0.258662 
0.595840   0.401603    0.401603   0.258403 
0.595940   0.401505    0.401505   0.258145 
0.596040   0.401408    0.401408   0.257887 
0.596140   0.401310    0.401310   0.257629 
0.596240   0.401213    0.401213   0.257372 
0.596340   0.401116    0.401116   0.257115 
0.596440   0.401018    0.401018   0.256858 
0.596540   0.400921    0.400921   0.256601 
0.596640   0.400823    0.400823   0.256344 
0.596740   0.400726    0.400726   0.256088 
0.596840   0.400628    0.400628   0.255832 
0.596940   0.400531    0.400531   0.255577 
0.597040   0.400434    0.400434   0.255321 
0.597140   0.400336    0.400336   0.255066 
0.597240   0.400239    0.400239   0.254811 
0.597340   0.400141    0.400141   0.254556 
0.597440   0.400044    0.400044   0.254302 
0.597540   0.399946    0.399946   0.254048 
0.597640   0.399849    0.399849   0.253794 
0.597740   0.399751    0.399752   0.253540 
0.597840   0.399654    0.399654   0.253287 
0.597940   0.399557    0.399557   0.253034 
0.598040   0.399459    0.399459   0.252781 
0.598140   0.399362    0.399362   0.252528 
0.598240   0.399264    0.399264   0.252276 
0.598340   0.399167    0.399167   0.252024 
0.598440   0.399069    0.399069   0.251772 
0.598540   0.398972    0.398972   0.251520 
0.598640   0.398874    0.398874   0.251269 
0.598740   0.398777    0.398777   0.251018 
0.598840   0.398679    0.398679   0.250767 
0.598940   0.398582    0.398582   0.250516 
0.599040   0.398484    0.398484   0.250266 
0.599140   0.398387    0.398387   0.250016 
0.599240   0.398289    0.398289   0.249766 
0.599340   0.398192    0.398192   0.249516 
0.599440   0.398094    0.398094   0.249267 
0.599540   0.397997    0.397997   0.249018 
0.599640   0.397899    0.397899   0.248769 
0.599740   0.397802    0.397802   0.248520 
0.599840   0.397704    0.397704   0.248272 
0.599940   0.397607    0.397607   0.248024 
0.600040   0.397509    0.397509   0.247776 
0.600140   0.397412    0.397412   0.247528 
0.600240   0.397314    0.397314   0.247281 
0.600340   0.397217    0.397217   0.247034 
0.600440   0.397119    0.397119   0.246787 
0.600540   0.397022    0.397022   0.246540 
0.600640   0.396924    0.396924   0.246294 
0.600740   0.396827    0.396827   0.246048 
0.600840   0.396729    0.396729   0.245802 
0.600940   0.396632    0.396632   0.245556 
0.601040   0.396534    0.396534   0.245311 
0.601140   0.396437    0.396437   0.245066 
0.601240   0.396339    0.396339   0.244821 
0.601340   0.396242    0.396242   0.244576 
0.601440   0.396144    0.396144   0.244332 
0.601540   0.396047    0.396047   0.244088 
0.601640   0.395949    0.395949   0.243844 
0.601740   0.395851    0.395851   0.243600 
0.601840   0.395754    0.395754   0.243356 
0.601940   0.395656    0.395656   0.243113 
0.602040   0.395559    0.395559   0.242870 
0.602140   0.395461    0.395461   0.242628 
0.602240   0.395364    0.395364   0.242385 
0.602340   0.395266    0.395266   0.242143 
0.602440   0.395169    0.395169   0.241901 
0.602540   0.395071    0.395071   0.241659 
0.602640   0.394973    0.394973   0.241418 
0.602740   0.394876    0.394876   0.241176 
0.602840   0.394778    0.394778   0.240935 
0.602940   0.394681    0.394681   0.240694 
0.603040   0.394583    0.394583   0.240454 
0.603140   0.394486    0.394486   0.240214 
0.603240   0.394388    0.394388   0.239974 
0.603340   0.394290    0.394290   0.239734 
0.603440   0.394193    0.394193   0.239494 
0.603540   0.394095    0.394095   0.239255 
0.603640   0.393998    0.393998   0.239016 
0.603740   0.393900    0.393900   0.238777 
0.603840   0.393802    0.393802   0.238538 
0.603940   0.393705    0.393705   0.238300 
0.604040   0.393607    0.393607   0.238062 
0.604140   0.393510    0.393510   0.237824 
0.604240   0.393412    0.393412   0.237586 
0.604340   0.393314    0.393314   0.237349 
0.604440   0.393217    0.393217   0.237111 
0.604540   0.393119    0.393119   0.236874 
0.604640   0.393022    0.393022   0.236638 
0.604740   0.392924    0.392924   0.236401 
0.604840   0.392826    0.392826   0.236165 
0.604940   0.392729    0.392729   0.235929 
0.605039   0.392631    0.392631   0.235693 
0.605139   0.392533    0.392533   0.235458 
0.605239   0.392436    0.392436   0.235222 
0.605339   0.392338    0.392338   0.234987 
0.605439   0.392240    0.392241   0.234752 
0.605539   0.392143    0.392143   0.234518 
0.605639   0.392045    0.392045   0.234283 
0.605739   0.391948    0.391948   0.234049 
0.605839   0.391850    0.391850   0.233815 
0.605939   0.391752    0.391752   0.233582 
0.606039   0.391655    0.391655   0.233348 
0.606139   0.391557    0.391557   0.233115 
0.606239   0.391459    0.391459   0.232882 
0.606339   0.391362    0.391362   0.232649 
0.606439   0.391264    0.391264   0.232417 
0.606539   0.391166    0.391166   0.232184 
0.606639   0.391069    0.391069   0.231952 
0.606739   0.390971    0.390971   0.231721 
0.606839   0.390873    0.390873   0.231489 
0.606939   0.390776    0.390776   0.231258 
0.607039   0.390678    0.390678   0.231027 
0.607139   0.390580    0.390580   0.230796 
0.607239   0.390483    0.390483   0.230565 
0.607339   0.390385    0.390385   0.230335 
0.607439   0.390287    0.390287   0.230104 
0.607539   0.390190    0.390190   0.229874 
0.607639   0.390092    0.390092   0.229645 
0.607739   0.389994    0.389994   0.229415 
0.607839   0.389896    0.389897   0.229186 
0.607939   0.389799    0.389799   0.228957 
0.608039   0.389701    0.389701   0.228728 
0.608139   0.389603    0.389603   0.228499 
0.608239   0.389506    0.389506   0.228271 
0.608339   0.389408    0.389408   0.228043 
0.608439   0.389310    0.389310   0.227815 
0.608539   0.389213    0.389213   0.227587 
0.608639   0.389115    0.389115   0.227360 
0.608739   0.389017    0.389017   0.227133 
0.608839   0.388919    0.388919   0.226906 
0.608939   0.388822    0.388822   0.226679 
0.609039   0.388724    0.388724   0.226452 
0.609139   0.388626    0.388626   0.226226 
0.609239   0.388529    0.388529   0.226000 
0.609339   0.388431    0.388431   0.225774 
0.609439   0.388333    0.388333   0.225548 
0.609539   0.388235    0.388235   0.225323 
0.609639   0.388138    0.388138   0.225098 
0.609739   0.388040    0.388040   0.224873 
0.609839   0.387942    0.387942   0.224648 
0.609939   0.387844    0.387844   0.224424 
0.610039   0.387747    0.387747   0.224199 
0.610139   0.387649    0.387649   0.223975 
0.610239   0.387551    0.387551   0.223751 
0.610339   0.387453    0.387453   0.223528 
0.610439   0.387356    0.387356   0.223304 
0.610539   0.387258    0.387258   0.223081 
0.610639   0.387160    0.387160   0.222858 
0.610739   0.387062    0.387062   0.222636 
0.610839   0.386965    0.386965   0.222413 
0.610939   0.386867    0.386867   0.222191 
0.611039   0.386769    0.386769   0.221969 
0.611139   0.386671    0.386671   0.221747 
0.611239   0.386574    0.386574   0.221525 
0.611339   0.386476    0.386476   0.221304 
0.611439   0.386378    0.386378   0.221083 
0.611539   0.386280    0.386280   0.220862 
0.611639   0.386182    0.386183   0.220641 
0.611739   0.386085    0.386085   0.220421 
0.611839   0.385987    0.385987   0.220200 
0.611939   0.385889    0.385889   0.219980 
0.612039   0.385791    0.385791   0.219760 
0.612139   0.385694    0.385694   0.219541 
0.612239   0.385596    0.385596   0.219321 
0.612339   0.385498    0.385498   0.219102 
0.612439   0.385400    0.385400   0.218883 
0.612539   0.385302    0.385302   0.218664 
0.612639   0.385205    0.385205   0.218446 
0.612739   0.385107    0.385107   0.218228 
0.612839   0.385009    0.385009   0.218009 
0.612939   0.384911    0.384911   0.217792 
0.613039   0.384813    0.384813   0.217574 
0.613139   0.384716    0.384716   0.217356 
0.613239   0.384618    0.384618   0.217139 
0.613339   0.384520    0.384520   0.216922 
0.613439   0.384422    0.384422   0.216705 
0.613539   0.384324    0.384324   0.216489 
0.613639   0.384226    0.384226   0.216272 
0.613739   0.384129    0.384129   0.216056 
0.613839   0.384031    0.384031   0.215840 
0.613939   0.383933    0.383933   0.215625 
0.614039   0.383835    0.383835   0.215409 
0.614139   0.383737    0.383737   0.215194 
0.614239   0.383639    0.383640   0.214979 
0.614339   0.383542    0.383542   0.214764 
0.614439   0.383444    0.383444   0.214549 
0.614539   0.383346    0.383346   0.214335 
0.614639   0.383248    0.383248   0.214121 
0.614739   0.383150    0.383150   0.213907 
0.614839   0.383052    0.383052   0.213693 
0.614939   0.382955    0.382955   0.213479 
0.615038   0.382857    0.382857   0.213266 
0.615138   0.382759    0.382759   0.213053 
0.615238   0.382661    0.382661   0.212840 
0.615338   0.382563    0.382563   0.212627 
0.615438   0.382465    0.382465   0.212415 
0.615538   0.382367    0.382367   0.212202 
0.615638   0.382270    0.382270   0.211990 
0.615738   0.382172    0.382172   0.211779 
0.615838   0.382074    0.382074   0.211567 
0.615938   0.381976    0.381976   0.211355 
0.616038   0.381878    0.381878   0.211144 
0.616138   0.381780    0.381780   0.210933 
0.616238   0.381682    0.381682   0.210722 
0.616338   0.381584    0.381584   0.210512 
0.616438   0.381487    0.381487   0.210301 
0.616538   0.381389    0.381389   0.210091 
0.616638   0.381291    0.381291   0.209881 
0.616738   0.381193    0.381193   0.209672 
0.616838   0.381095    0.381095   0.209462 
0.616938   0.380997    0.380997   0.209253 
0.617038   0.380899    0.380899   0.209044 
0.617138   0.380801    0.380801   0.208835 
0.617238   0.380703    0.380703   0.208626 
0.617338   0.380606    0.380606   0.208417 
0.617438   0.380508    0.380508   0.208209 
0.617538   0.380410    0.380410   0.208001 
0.617638   0.380312    0.380312   0.207793 
0.617738   0.380214    0.380214   0.207585 
0.617838   0.380116    0.380116   0.207378 
0.617938   0.380018    0.380018   0.207171 
0.618038   0.379920    0.379920   0.206964 
0.618138   0.379822    0.379822   0.206757 
0.618238   0.379724    0.379724   0.206550 
0.618338   0.379626    0.379626   0.206344 
0.618438   0.379529    0.379529   0.206138 
0.618538   0.379431    0.379431   0.205932 
0.618638   0.379333    0.379333   0.205726 
0.618738   0.379235    0.379235   0.205520 
0.618838   0.379137    0.379137   0.205315 
0.618938   0.379039    0.379039   0.205110 
0.619038   0.378941    0.378941   0.204905 
0.619138   0.378843    0.378843   0.204700 
0.619238   0.378745    0.378745   0.204495 
0.619338   0.378647    0.378647   0.204291 
0.619438   0.378549    0.378549   0.204087 
0.619538   0.378451    0.378451   0.203883 
0.619638   0.378353    0.378353   0.203679 
0.619738   0.378255    0.378255   0.203475 
0.619838   0.378157    0.378157   0.203272 
0.619938   0.378059    0.378059   0.203069 
0.620038   0.377961    0.377961   0.202866 
0.620138   0.377864    0.377864   0.202663 
0.620238   0.377766    0.377766   0.202461 
0.620338   0.377668    0.377668   0.202258 
0.620438   0.377570    0.377570   0.202056 
0.620538   0.377472    0.377472   0.201854 
0.620638   0.377374    0.377374   0.201653 
0.620738   0.377276    0.377276   0.201451 
0.620838   0.377178    0.377178   0.201250 
0.620938   0.377080    0.377080   0.201049 
0.621038   0.376982    0.376982   0.200848 
0.621138   0.376884    0.376884   0.200647 
0.621238   0.376786    0.376786   0.200446 
0.621338   0.376688    0.376688   0.200246 
0.621438   0.376590    0.376590   0.200046 
0.621538   0.376492    0.376492   0.199846 
0.621638   0.376394    0.376394   0.199646 
0.621738   0.376296    0.376296   0.199447 
0.621838   0.376198    0.376198   0.199247 
0.621938   0.376100    0.376100   0.199048 
0.622038   0.376002    0.376002   0.198849 
0.622138   0.375904    0.375904   0.198651 
0.622238   0.375806    0.375806   0.198452 
0.622338   0.375708    0.375708   0.198254 
0.622438   0.375610    0.375610   0.198056 
0.622538   0.375512    0.375512   0.197858 
0.622638   0.375414    0.375414   0.197660 
0.622738   0.375316    0.375316   0.197462 
0.622838   0.375218    0.375218   0.197265 
0.622938   0.375120    0.375120   0.197068 
0.623038   0.375022    0.375022   0.196871 
0.623138   0.374924    0.374924   0.196674 
0.623238   0.374826    0.374826   0.196478 
0.623338   0.374728    0.374728   0.196281 
0.623438   0.374630    0.374630   0.196085 
0.623538   0.374532    0.374532   0.195889 
0.623638   0.374434    0.374434   0.195693 
0.623738   0.374336    0.374336   0.195498 
0.623838   0.374238    0.374238   0.195302 
0.623938   0.374140    0.374140   0.195107 
0.624038   0.374042    0.374042   0.194912 
0.624138   0.373944    0.373944   0.194717 
0.624238   0.373846    0.373846   0.194523 
0.624338   0.373747    0.373747   0.194328 
0.624438   0.373649    0.373649   0.194134 
0.624538   0.373551    0.373551   0.193940 
0.624638   0.373453    0.373453   0.193746 
0.624738   0.373355    0.373355   0.193553 
0.624838   0.373257    0.373257   0.193359 
0.624938   0.373159    0.373159   0.193166 
0.625037   0.373061    0.373061   0.192973 
0.625137   0.372963    0.372963   0.192780 
0.625237   0.372865    0.372865   0.192588 
0.625337   0.372767    0.372767   0.192395 
0.625437   0.372669    0.372669   0.192203 
0.625537   0.372571    0.372571   0.192011 
0.625637   0.372473    0.372473   0.191819 
0.625737   0.372375    0.372375   0.191627 
0.625837   0.372277    0.372277   0.191436 
0.625937   0.372179    0.372179   0.191244 
0.626037   0.372080    0.372080   0.191053 
0.626137   0.371982    0.371982   0.190862 
0.626237   0.371884    0.371884   0.190671 
0.626337   0.371786    0.371786   0.190481 
0.626437   0.371688    0.371688   0.190291 
0.626537   0.371590    0.371590   0.190100 
0.626637   0.371492    0.371492   0.189910 
0.626737   0.371394    0.371394   0.189721 
0.626837   0.371296    0.371296   0.189531 
0.626937   0.371198    0.371198   0.189342 
0.627037   0.371100    0.371100   0.189152 
0.627137   0.371002    0.371002   0.188963 
0.627237   0.370903    0.370903   0.188774 
0.627337   0.370805    0.370805   0.188586 
0.627437   0.370707    0.370707   0.188397 
0.627537   0.370609    0.370609   0.188209 
0.627637   0.370511    0.370511   0.188021 
0.627737   0.370413    0.370413   0.187833 
0.627837   0.370315    0.370315   0.187645 
0.627937   0.370217    0.370217   0.187458 
0.628037   0.370119    0.370119   0.187270 
0.628137   0.370020    0.370020   0.187083 
0.628237   0.369922    0.369922   0.186896 
0.628337   0.369824    0.369824   0.186709 
0.628437   0.369726    0.369726   0.186523 
0.628537   0.369628    0.369628   0.186336 
0.628637   0.369530    0.369530   0.186150 
0.628737   0.369432    0.369432   0.185964 
0.628837   0.369334    0.369334   0.185778 
0.628937   0.369235    0.369236   0.185593 
0.629037   0.369137    0.369137   0.185407 
0.629137   0.369039    0.369039   0.185222 
0.629237   0.368941    0.368941   0.185037 
0.629337   0.368843    0.368843   0.184852 
0.629437   0.368745    0.368745   0.184667 
0.629537   0.368647    0.368647   0.184483 
0.629637   0.368549    0.368549   0.184298 
0.629737   0.368450    0.368450   0.184114 
0.629837   0.368352    0.368352   0.183930 
0.629937   0.368254    0.368254   0.183746 
0.630037   0.368156    0.368156   0.183563 
0.630137   0.368058    0.368058   0.183379 
0.630237   0.367960    0.367960   0.183196 
0.630337   0.367861    0.367862   0.183013 
0.630437   0.367763    0.367763   0.182830 
0.630537   0.367665    0.367665   0.182647 
0.630637   0.367567    0.367567   0.182465 
0.630737   0.367469    0.367469   0.182282 
0.630837   0.367371    0.367371   0.182100 
0.630937   0.367273    0.367273   0.181918 
0.631037   0.367174    0.367174   0.181736 
0.631137   0.367076    0.367076   0.181555 
0.631237   0.366978    0.366978   0.181373 
0.631337   0.366880    0.366880   0.181192 
0.631437   0.366782    0.366782   0.181011 
0.631537   0.366683    0.366684   0.180830 
0.631637   0.366585    0.366585   0.180649 
0.631737   0.366487    0.366487   0.180469 
0.631837   0.366389    0.366389   0.180288 
0.631937   0.366291    0.366291   0.180108 
0.632037   0.366193    0.366193   0.179928 
0.632137   0.366094    0.366094   0.179748 
0.632237   0.365996    0.365996   0.179569 
0.632337   0.365898    0.365898   0.179389 
0.632437   0.365800    0.365800   0.179210 
0.632537   0.365702    0.365702   0.179031 
0.632637   0.365603    0.365603   0.178852 
0.632737   0.365505    0.365505   0.178673 
0.632837   0.365407    0.365407   0.178495 
0.632937   0.365309    0.365309   0.178316 
0.633037   0.365211    0.365211   0.178138 
0.633137   0.365112    0.365112   0.177960 
0.633237   0.365014    0.365014   0.177782 
0.633337   0.364916    0.364916   0.177604 
0.633437   0.364818    0.364818   0.177427 
0.633537   0.364720    0.364720   0.177250 
0.633637   0.364621    0.364621   0.177072 
0.633737   0.364523    0.364523   0.176896 
0.633837   0.364425    0.364425   0.176719 
0.633937   0.364327    0.364327   0.176542 
0.634037   0.364229    0.364229   0.176366 
0.634137   0.364130    0.364130   0.176189 
0.634237   0.364032    0.364032   0.176013 
0.634337   0.363934    0.363934   0.175837 
0.634437   0.363836    0.363836   0.175662 
0.634537   0.363737    0.363737   0.175486 
0.634637   0.363639    0.363639   0.175311 
0.634737   0.363541    0.363541   0.175136 
0.634837   0.363443    0.363443   0.174961 
0.634937   0.363344    0.363344   0.174786 
0.635036   0.363246    0.363246   0.174611 
0.635136   0.363148    0.363148   0.174436 
0.635236   0.363050    0.363050   0.174262 
0.635336   0.362951    0.362951   0.174088 
0.635436   0.362853    0.362853   0.173914 
0.635536   0.362755    0.362755   0.173740 
0.635636   0.362657    0.362657   0.173567 
0.635736   0.362558    0.362559   0.173393 
0.635836   0.362460    0.362460   0.173220 
0.635936   0.362362    0.362362   0.173047 
0.636036   0.362264    0.362264   0.172874 
0.636136   0.362165    0.362165   0.172701 
0.636236   0.362067    0.362067   0.172528 
0.636336   0.361969    0.361969   0.172356 
0.636436   0.361871    0.361871   0.172184 
0.636536   0.361772    0.361772   0.172012 
0.636636   0.361674    0.361674   0.171840 
0.636736   0.361576    0.361576   0.171668 
0.636836   0.361478    0.361478   0.171496 
0.636936   0.361379    0.361379   0.171325 
0.637036   0.361281    0.361281   0.171154 
0.637136   0.361183    0.361183   0.170983 
0.637236   0.361085    0.361085   0.170812 
0.637336   0.360986    0.360986   0.170641 
0.637436   0.360888    0.360888   0.170471 
0.637536   0.360790    0.360790   0.170300 
0.637636   0.360691    0.360691   0.170130 
0.637736   0.360593    0.360593   0.169960 
0.637836   0.360495    0.360495   0.169790 
0.637936   0.360397    0.360397   0.169620 
0.638036   0.360298    0.360298   0.169451 
0.638136   0.360200    0.360200   0.169282 
0.638236   0.360102    0.360102   0.169112 
0.638336   0.360003    0.360003   0.168943 
0.638436   0.359905    0.359905   0.168775 
0.638536   0.359807    0.359807   0.168606 
0.638636   0.359708    0.359708   0.168437 
0.638736   0.359610    0.359610   0.168269 
0.638836   0.359512    0.359512   0.168101 
0.638936   0.359414    0.359414   0.167933 
0.639036   0.359315    0.359315   0.167765 
0.639136   0.359217    0.359217   0.167597 
0.639236   0.359119    0.359119   0.167430 
0.639336   0.359020    0.359020   0.167263 
0.639436   0.358922    0.358922   0.167095 
0.639536   0.358824    0.358824   0.166928 
0.639636   0.358725    0.358725   0.166762 
0.639736   0.358627    0.358627   0.166595 
0.639836   0.358529    0.358529   0.166428 
0.639936   0.358430    0.358430   0.166262 
0.640036   0.358332    0.358332   0.166096 
0.640136   0.358234    0.358234   0.165930 
0.640236   0.358135    0.358135   0.165764 
0.640336   0.358037    0.358037   0.165598 
0.640436   0.357939    0.357939   0.165433 
0.640536   0.357840    0.357840   0.165268 
0.640636   0.357742    0.357742   0.165102 
0.640736   0.357644    0.357644   0.164937 
0.640836   0.357545    0.357545   0.164773 
0.640936   0.357447    0.357447   0.164608 
0.641036   0.357349    0.357349   0.164443 
0.641136   0.357250    0.357250   0.164279 
0.641236   0.357152    0.357152   0.164115 
0.641336   0.357054    0.357054   0.163951 
0.641436   0.356955    0.356955   0.163787 
0.641536   0.356857    0.356857   0.163623 
0.641636   0.356759    0.356759   0.163460 
0.641736   0.356660    0.356660   0.163296 
0.641836   0.356562    0.356562   0.163133 
0.641936   0.356464    0.356464   0.162970 
0.642036   0.356365    0.356365   0.162807 
0.642136   0.356267    0.356267   0.162645 
0.642236   0.356169    0.356169   0.162482 
0.642336   0.356070    0.356070   0.162320 
0.642436   0.355972    0.355972   0.162157 
0.642536   0.355873    0.355873   0.161995 
0.642636   0.355775    0.355775   0.161834 
0.642736   0.355677    0.355677   0.161672 
0.642836   0.355578    0.355578   0.161510 
0.642936   0.355480    0.355480   0.161349 
0.643036   0.355382    0.355382   0.161188 
0.643136   0.355283    0.355283   0.161026 
0.643236   0.355185    0.355185   0.160866 
0.643336   0.355086    0.355086   0.160705 
0.643436   0.354988    0.354988   0.160544 
0.643536   0.354890    0.354890   0.160384 
0.643636   0.354791    0.354791   0.160223 
0.643736   0.354693    0.354693   0.160063 
0.643836   0.354595    0.354595   0.159903 
0.643936   0.354496    0.354496   0.159743 
0.644036   0.354398    0.354398   0.159584 
0.644136   0.354299    0.354299   0.159424 
0.644236   0.354201    0.354201   0.159265 
0.644336   0.354103    0.354103   0.159106 
0.644436   0.354004    0.354004   0.158947 
0.644536   0.353906    0.353906   0.158788 
0.644636   0.353807    0.353807   0.158629 
0.644736   0.353709    0.353709   0.158471 
0.644836   0.353611    0.353611   0.158312 
0.644936   0.353512    0.353512   0.158154 
0.645035   0.353414    0.353414   0.157996 
0.645135   0.353315    0.353315   0.157838 
0.645235   0.353217    0.353217   0.157680 
0.645335   0.353119    0.353119   0.157523 
0.645435   0.353020    0.353020   0.157365 
0.645535   0.352922    0.352922   0.157208 
0.645635   0.352823    0.352823   0.157051 
0.645735   0.352725    0.352725   0.156894 
0.645835   0.352627    0.352627   0.156737 
0.645935   0.352528    0.352528   0.156581 
0.646035   0.352430    0.352430   0.156424 
0.646135   0.352331    0.352331   0.156268 
0.646235   0.352233    0.352233   0.156112 
0.646335   0.352134    0.352134   0.155956 
0.646435   0.352036    0.352036   0.155800 
0.646535   0.351938    0.351938   0.155644 
0.646635   0.351839    0.351839   0.155489 
0.646735   0.351741    0.351741   0.155333 
0.646835   0.351642    0.351642   0.155178 
0.646935   0.351544    0.351544   0.155023 
0.647035   0.351445    0.351445   0.154868 
0.647135   0.351347    0.351347   0.154713 
0.647235   0.351248    0.351249   0.154559 
0.647335   0.351150    0.351150   0.154404 
0.647435   0.351052    0.351052   0.154250 
0.647535   0.350953    0.350953   0.154096 
0.647635   0.350855    0.350855   0.153942 
0.647735   0.350756    0.350756   0.153788 
0.647835   0.350658    0.350658   0.153634 
0.647935   0.350559    0.350559   0.153480 
0.648035   0.350461    0.350461   0.153327 
0.648135   0.350362    0.350363   0.153174 
0.648235   0.350264    0.350264   0.153021 
0.648335   0.350166    0.350166   0.152868 
0.648435   0.350067    0.350067   0.152715 
0.648535   0.349969    0.349969   0.152562 
0.648635   0.349870    0.349870   0.152410 
0.648735   0.349772    0.349772   0.152258 
0.648835   0.349673    0.349673   0.152105 
0.648935   0.349575    0.349575   0.151953 
0.649035   0.349476    0.349476   0.151802 
0.649135   0.349378    0.349378   0.151650 
0.649235   0.349279    0.349279   0.151498 
0.649335   0.349181    0.349181   0.151347 
0.649435   0.349082    0.349082   0.151196 
0.649535   0.348984    0.348984   0.151045 
0.649635   0.348885    0.348886   0.150894 
0.649735   0.348787    0.348787   0.150743 
0.649835   0.348689    0.348689   0.150592 
0.649935   0.348590    0.348590   0.150442 
0.650035   0.348492    0.348492   0.150291 
0.650135   0.348393    0.348393   0.150141 
0.650235   0.348295    0.348295   0.149991 
0.650335   0.348196    0.348196   0.149841 
0.650435   0.348098    0.348098   0.149691 
0.650535   0.347999    0.347999   0.149542 
0.650635   0.347901    0.347901   0.149392 
0.650735   0.347802    0.347802   0.149243 
0.650835   0.347704    0.347704   0.149094 
0.650935   0.347605    0.347605   0.148945 
0.651035   0.347507    0.347507   0.148796 
0.651135   0.347408    0.347408   0.148647 
0.651235   0.347310    0.347310   0.148499 
0.651335   0.347211    0.347211   0.148350 
0.651435   0.347113    0.347113   0.148202 
0.651535   0.347014    0.347014   0.148054 
0.651635   0.346916    0.346916   0.147906 
0.651735   0.346817    0.346817   0.147758 
0.651835   0.346719    0.346719   0.147611 
0.651935   0.346620    0.346620   0.147463 
0.652035   0.346522    0.346522   0.147316 
0.652135   0.346423    0.346423   0.147168 
0.652235   0.346325    0.346325   0.147021 
0.652335   0.346226    0.346226   0.146874 
0.652435   0.346128    0.346128   0.146728 
0.652535   0.346029    0.346029   0.146581 
0.652635   0.345931    0.345931   0.146434 
0.652735   0.345832    0.345832   0.146288 
0.652835   0.345733    0.345734   0.146142 
0.652935   0.345635    0.345635   0.145996 
0.653035   0.345536    0.345536   0.145850 
0.653135   0.345438    0.345438   0.145704 
0.653235   0.345339    0.345339   0.145559 
0.653335   0.345241    0.345241   0.145413 
0.653435   0.345142    0.345142   0.145268 
0.653535   0.345044    0.345044   0.145123 
0.653635   0.344945    0.344945   0.144978 
0.653735   0.344847    0.344847   0.144833 
0.653835   0.344748    0.344748   0.144688 
0.653935   0.344650    0.344650   0.144543 
0.654035   0.344551    0.344551   0.144399 
0.654135   0.344453    0.344453   0.144255 
0.654235   0.344354    0.344354   0.144110 
0.654335   0.344255    0.344255   0.143966 
0.654435   0.344157    0.344157   0.143822 
0.654535   0.344058    0.344058   0.143679 
0.654635   0.343960    0.343960   0.143535 
0.654735   0.343861    0.343861   0.143392 
0.654835   0.343763    0.343763   0.143248 
0.654935   0.343664    0.343664   0.143105 
0.655034   0.343566    0.343566   0.142962 
0.655134   0.343467    0.343467   0.142819 
0.655234   0.343368    0.343369   0.142677 
0.655334   0.343270    0.343270   0.142534 
0.655434   0.343171    0.343171   0.142392 
0.655534   0.343073    0.343073   0.142249 
